"Identity","SamAccountName","DisplayName","ObjectClass","EmployeeId","EmployeeNumber","UserPrincipalName","Mail","Department","Title","Company","Office","AccountEnabled","Manager","ManagerLevel1","ManagerLevel2","ObsPath","ObsAttribute","DistinguishedName"
"ID-A702C1BCD53B","ID-406B5D811C88","ID-FBD611AD0949","user","ID-CAFAE1B57803","ID-CF8CF1BF6CE2","ID-27B669624713","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-E00E620F02C0","info","ID-1FB33313F59B"
"ID-1E20C5E5C73D","ID-94F39F4EA9E0","ID-94F39F4EA9E0","group","","","","","","","","","","","","","ID-5F366DC4FA52","info","ID-8998C66A7A73"
"ID-E34478157C1F","ID-7B8C6C0F25FD","ID-3DCA6A27CBB3","user","ID-2E0FB44BE0DA","ID-244070594D3A","ID-CB00760CF52B","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-CD2B87124F6C","info","ID-3ED2E2F7B481"
"ID-1480392898DB","ID-6AC9595D77CC","ID-6AC9595D77CC","group","","","","","","","","","","","","","ID-48D812E55F09","info","ID-29D6CE9F30E0"
"ID-574D8CE6B5E9","ID-E1A888591D87","ID-A548ECE861EF","user","ID-DB3471DD5FC3","ID-4574F08B2E94","ID-A462F17526BC","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-A0FBDE1F9C61","info","ID-DF332508360A"
"ID-E692D44ECB02","ID-476373E81FB3","ID-476373E81FB3","group","","","","","","","","","","","","","ID-0AD9E3D7D5FB","info","ID-FCCA48D48238"
"ID-63C0C70C0237","ID-8D323F15CF06","ID-B9BF61924BBB","user","ID-5AD697E40002","ID-78D617F45DC3","ID-7A8DAE39D5B6","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-4421907E490D","info","ID-E7EF41E14F84"
"ID-AF7AABDDC662","ID-F99E3D36783C","ID-F99E3D36783C","group","","","","","","","","","","","","","ID-F9313BAFB14D","info","ID-C58CD67895E7"
"ID-34FA62210232","ID-3E65E3EBB17C","ID-4EACCEB69681","user","ID-780C9AA72F3E","ID-9EBA7981CC66","ID-AE464E648324","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-041A8FC2AA49","info","ID-F13EB394EA84"
"ID-453A98FA4EB2","ID-D4F29947878D","ID-D4F29947878D","group","","","","","","","","","","","","","ID-FEDD702BB52C","info","ID-DC3BB9F44579"
"ID-01B7B0E01E57","ID-7C877F47C694","ID-4DBF2286D739","user","ID-5531DBB58DBB","ID-A92EEFBE584A","ID-D6701D51C147","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-D93879F1F85D","info","ID-5128F88914B8"
"ID-EA16A344F206","ID-73E9222F26A9","ID-73E9222F26A9","group","","","","","","","","","","","","","ID-D771D232F065","info","ID-EE091B658DA0"
"ID-3CFDC92E3885","ID-7BDB72B53DB5","ID-06ACD209C72A","user","ID-91EA29C6722B","ID-2DFD763FB0C5","ID-B0A18DB2A0A7","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-58F134E67F7C","info","ID-04133D1A6FF2"
"ID-ECDCB8BF6299","ID-9E93BCC66699","ID-9E93BCC66699","group","","","","","","","","","","","","","ID-998681A853C0","info","ID-2844C3B2FD70"
"ID-FE134271205A","ID-78B2CC05005D","ID-52FDF0231E0C","user","ID-1A17FE38FA72","ID-AE7DEAE2BE34","ID-DE5D20549677","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-B674431C9431","info","ID-3548EA348015"
"ID-59EB8BDEA83B","ID-D1D6D15CDAE3","ID-D1D6D15CDAE3","group","","","","","","","","","","","","","ID-C41C9D6DB5CA","info","ID-E545FDDA6566"
"ID-1D193A594ACA","ID-7AA746256EDA","ID-1D3692102F8B","user","ID-FD6ED716C71C","ID-F20792B7728C","ID-CB28E7DCA10E","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-A14C68EBB225","info","ID-856E09A545EC"
"ID-A79E26E4234A","ID-076A274E6B2B","ID-076A274E6B2B","group","","","","","","","","","","","","","ID-24AA87C5CF70","info","ID-3C9EC97F15F0"
"ID-6E0787392578","ID-C5D9E269A74A","ID-484B99E96ACA","user","ID-36722FC9FDB7","ID-95D906403AE0","ID-96A0F1CC086E","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-AE725458A2CB","info","ID-15D62EEBAC51"
"ID-A57A85C53EFE","ID-9A3B1F390217","ID-9A3B1F390217","group","","","","","","","","","","","","","ID-241843E78BF1","info","ID-2E3690DC6031"
"ID-2FC11E593DA7","ID-3531CA313DFE","ID-CEB4F09519DB","user","ID-5BB18C15B0F8","ID-A10630DA706A","ID-EB4B7CF77E23","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-8D4009389AE9","info","ID-311EF335B36F"
"ID-55ACC5889E64","ID-0DA09A5EE2FB","ID-0DA09A5EE2FB","group","","","","","","","","","","","","","ID-7FDF88482901","info","ID-7770275F48CD"
"ID-E29F0E600757","ID-99D6F8E38E3A","ID-3F089C194F47","user","ID-AC4BE207142A","ID-CE2A8871C9C4","ID-436EEB24342E","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-F4CE5C4A3C81","info","ID-D77C8B2D6C9D"
"ID-BC18E4A561FF","ID-CFDACDAD38A6","ID-CFDACDAD38A6","group","","","","","","","","","","","","","ID-4D1FB32438CE","info","ID-46625D9F7304"
"ID-032AFD68A80B","ID-60C310B2C89A","ID-1BB928B0260B","user","ID-810A5A5FCF64","ID-9108D92B2ACF","ID-15786C0F7EFA","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-BADB8FA96BE5","info","ID-003FB4ED79D4"
"ID-2D220F8BD5CE","ID-A1DF0F7219E5","ID-A1DF0F7219E5","group","","","","","","","","","","","","","ID-C9B4454A1514","info","ID-872154CFBFE0"
"ID-426EFFAD32E3","ID-01F5AE3CDDAA","ID-6C6ED31D2EED","user","ID-C95779289063","ID-CAE48E1E40C8","ID-E17626FA04F2","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-3749DFF4485E","info","ID-2B20DDAD0B56"
"ID-E0A1E1277A91","ID-BF861F0C580E","ID-BF861F0C580E","group","","","","","","","","","","","","","ID-6BD5AE4DC703","info","ID-EC9451B46531"
"ID-4AAC776312C9","ID-82C3771F1692","ID-228F5D894628","user","ID-C08C0A0439D1","ID-08FE01A89D36","ID-76B4C87CA59A","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-2CF6C10B7433","info","ID-13C72A113923"
"ID-E7A2658E68C6","ID-D27EFABD552E","ID-D27EFABD552E","group","","","","","","","","","","","","","ID-C8DE0ADECDA2","info","ID-E4A0F06434E0"
"ID-BB59BA877448","ID-A10BE08302E7","ID-0EB2DF55C6D0","user","ID-4C257D04BCEE","ID-B07095E9B3E4","ID-D197E61354D7","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-DF6C0778D632","info","ID-DDB47F03EBEA"
"ID-7C2DD7533472","ID-D0995EE7A566","ID-D0995EE7A566","group","","","","","","","","","","","","","ID-0A291650CECB","info","ID-419D7F24D827"
"ID-4900529DAD44","ID-2727C8BC6961","ID-42260AF49C5C","user","ID-F3A172B7D899","ID-491CC988B6A1","ID-9FCBF4E17FA3","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-B553319EDDA9","info","ID-F233B724C763"
"ID-5B7FE7B1D72A","ID-953C4BB13B15","ID-953C4BB13B15","group","","","","","","","","","","","","","ID-B7D80E0D0B40","info","ID-3086CF54B13C"
"ID-1C156453C2CB","ID-004125AA531E","ID-9FAFB2BEB1E8","user","ID-D32C96E4D44F","ID-46DC798D53B7","ID-21F715E46C2F","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-D3F98C187123","info","ID-D9E9EAAFC4D3"
"ID-42263DF3ED77","ID-B0C77E5963CD","ID-B0C77E5963CD","group","","","","","","","","","","","","","ID-DD6BCD00EC84","info","ID-02FC6887A912"
"ID-3ADDA9A42456","ID-98228FD10B7A","ID-4DB76F70D16A","user","ID-AD1E0C0FCC35","ID-EFE8EB06BA77","ID-A8969DC4867C","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-79CDDB9D13B3","info","ID-F26419C75469"
"ID-4A4D1268C6E3","ID-E8123CD7EB0C","ID-E8123CD7EB0C","group","","","","","","","","","","","","","ID-372992228588","info","ID-18EB43AB78B9"
"ID-1345149330A8","ID-0BCB403263FB","ID-BBCA85F740E8","user","ID-A9F3998F3122","ID-31D4018E8B9A","ID-A95DC9B3429A","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-2A54ADEC9DBA","info","ID-26343B43E164"
"ID-4B58A0AA8565","ID-27FF30334BD4","ID-27FF30334BD4","group","","","","","","","","","","","","","ID-D053791C28AE","info","ID-D136FC72EF1A"
"ID-4CB6C749565A","ID-5D274B934ED2","ID-A1D36480F164","user","ID-442C45E72F13","ID-23E2FA2FDC4D","ID-177D3BDA605C","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-BED56AEAAA7D","info","ID-818392E25CBD"
"ID-28C60167663B","ID-F8D1870117FF","ID-F8D1870117FF","group","","","","","","","","","","","","","ID-9BF3CEE43B45","info","ID-992CED00219D"
"ID-493917EA1DF4","ID-9FB145258ED3","ID-4B60617DC101","user","ID-EE4DFDB01DB9","ID-293B8D556CC9","ID-FB3F69B12D13","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-395AB9541CCA","info","ID-82161B72B49C"
"ID-9D0F26DA122D","ID-849428148A01","ID-849428148A01","group","","","","","","","","","","","","","ID-58F9FCC44F15","info","ID-C51A019008E5"
"ID-756F19D68E57","ID-A8E3852240D4","ID-8BF4DBD507F4","user","ID-6EFFFB016EAC","ID-EA8EFE29BECD","ID-BDDDD97F8B90","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-7A5993658BB0","info","ID-01F0F8CD634E"
"ID-F8A3573E46B2","ID-E00E7E35BEF3","ID-E00E7E35BEF3","group","","","","","","","","","","","","","ID-253BB545A772","info","ID-5FF8C91682EE"
"ID-E8990F138BFA","ID-3E83F003AD8A","ID-FC320077F220","user","ID-E2D14930ED8B","ID-8591AFB10263","ID-6FE05E8887BB","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-05CA2222664A","info","ID-7EEE96997DFB"
"ID-AD3D9236BED9","ID-C461B92A1EB8","ID-C461B92A1EB8","group","","","","","","","","","","","","","ID-396C374A8444","info","ID-C1AF7927E098"
"ID-8755CBAAD7DF","ID-25B36D07CA78","ID-BA4901CA5667","user","ID-F029249B7B8D","ID-FD77AFD3647A","ID-E7EA869E3271","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-FAF1CC4CE18F","info","ID-697C1450CDA4"
"ID-B2578D659E3E","ID-86253E7AAAE9","ID-86253E7AAAE9","group","","","","","","","","","","","","","ID-497460B9462B","info","ID-5ED05AEB9653"
"ID-CA2D96448D30","ID-89BB1525F53B","ID-2745172D5BAC","user","ID-A9347D55CA3A","ID-65741E9DA742","ID-AFFEAE775191","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-F89355F53C09","info","ID-DE3A4CEE8696"
"ID-6903A580E3FB","ID-74E2E5421D6D","ID-74E2E5421D6D","group","","","","","","","","","","","","","ID-88D16F600DD9","info","ID-9ADC2E2A79D7"
"ID-7308A742659A","ID-0484E27A3EDF","ID-24157F0746F2","user","ID-DA43B21AD365","ID-CEC9092D861C","ID-2656816093E9","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-A9AF3DB69EA3","info","ID-6F8CB1E95650"
"ID-0B7C00C45993","ID-3B7908522264","ID-3B7908522264","group","","","","","","","","","","","","","ID-C04B6421B834","info","ID-B2C99B5EF3F0"
"ID-D5CD352E4DEE","ID-5C29BE92616C","ID-40EA0DC7B5EC","user","ID-67CE66A0A2BE","ID-123DC1521291","ID-8AE587807368","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-3E90FEF89420","info","ID-87658501F795"
"ID-8A2597AC3E68","ID-7F6088609BAE","ID-7F6088609BAE","group","","","","","","","","","","","","","ID-06AB04CD0DD8","info","ID-9931175DEAAB"
"ID-BDC53B981D63","ID-3D5D8C3655D4","ID-43503795C9AE","user","ID-DB448C6BB53E","ID-615844BF4C16","ID-DF16222627CA","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-32D83D1244B4","info","ID-6EA32D6CF256"
"ID-F93D7EDB2C52","ID-B7C5129BB6E1","ID-B7C5129BB6E1","group","","","","","","","","","","","","","ID-EFBB8E1037C8","info","ID-4CF473CAE080"
"ID-9396ED75D033","ID-2584482056CF","ID-487EEAEF0A39","user","ID-F2FE7A1C5868","ID-C8C26FC0A669","ID-3A46A89ED5ED","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-EAFC717157B4","info","ID-9C198EE53DDA"
"ID-2BE8F1A351FB","ID-C2AD13A529D6","ID-C2AD13A529D6","group","","","","","","","","","","","","","ID-58AD8DA01855","info","ID-3F3CB5B791D9"
"ID-BC65005B9993","ID-64513D2D8899","ID-5671C077AA08","user","ID-99475E91B4AA","ID-70BDA2F94473","ID-A5A79DAE4E48","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-147DD8FC12D4","info","ID-A5AD4AB0D931"
"ID-06BAA2716586","ID-74C09BF93243","ID-74C09BF93243","group","","","","","","","","","","","","","ID-F4C81B5661C8","info","ID-351C0415A47F"
"ID-1E6EC390DEA0","ID-8272A24E0688","ID-E494F2FBEE32","user","ID-96E4C7BBF53D","ID-FBDB9259EB56","ID-70D415330357","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-CE38E69C954B","info","ID-B340E685D864"
"ID-73F82FB714EF","ID-C36B067D6213","ID-C36B067D6213","group","","","","","","","","","","","","","ID-9BBD788F560C","info","ID-1696CB78C152"
"ID-311950DD488B","ID-EF9C9F68BFE6","ID-AC02A9647FC1","user","ID-9FD8AF2899A4","ID-3C4B2FE37877","ID-28954BB0DF5E","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-AA49DC6040DF","info","ID-B1A91D6162C2"
"ID-7463F73D90CD","ID-303D5BB64F33","ID-303D5BB64F33","group","","","","","","","","","","","","","ID-665601355219","info","ID-A795396AF877"
"ID-B93654A78958","ID-1F13EF03FAE4","ID-D7C06E5F75DD","user","ID-B04F04697997","ID-FA9D6AFC6665","ID-A82C4FAFCD23","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-EB559AE72FE1","info","ID-13ADB7B198AD"
"ID-BA7A6F394E69","ID-2FA7B41FE1E5","ID-2FA7B41FE1E5","group","","","","","","","","","","","","","ID-1D68C7724036","info","ID-F6254829B742"
"ID-E46690083385","ID-73FBD40D72F7","ID-2398EB151BE0","user","ID-D99033FF65B1","ID-052F1FC52D20","ID-BE748E6EA1C4","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-91CB77EA15A5","info","ID-01A22C531159"
"ID-289F36C17C0A","ID-B9B22B40F4BF","ID-B9B22B40F4BF","group","","","","","","","","","","","","","ID-D1A7D5B5222E","info","ID-77B08B3610CA"
"ID-1A44818735C1","ID-EEF249D07AE0","ID-A08450195B91","user","ID-AD53884003C0","ID-A22F15AE47E1","ID-A36BC9F2B43D","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-C758D09437A7","info","ID-583CA8A31DB3"
"ID-88979978DD2E","ID-EE17830BEA21","ID-EE17830BEA21","group","","","","","","","","","","","","","ID-D3E98687F979","info","ID-FFD513CFB7C9"
"ID-5B81664E8F90","ID-A0C464683102","ID-D3811D1BE1A1","user","ID-897076A96844","ID-FD3F2D2FB41D","ID-AF88A7A837FD","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-A58E6824E9EC","info","ID-AC01F694CFB7"
"ID-F2EC44F947FC","ID-12E88C3B3483","ID-12E88C3B3483","group","","","","","","","","","","","","","ID-9BA0BA8FA9A1","info","ID-B22E2A9DCAB0"
"ID-84475BB01E3C","ID-DDFAF06A813B","ID-B199F871C144","user","ID-D013E560E0E3","ID-FC4EFBC7B477","ID-04CE2C90B9D9","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-973B9512F581","info","ID-FDC6825D67CA"
"ID-894C9F67F050","ID-F5C0A67FCF5B","ID-F5C0A67FCF5B","group","","","","","","","","","","","","","ID-82A88DB8EAA6","info","ID-FFC498F76340"
"ID-ADD5185C9745","ID-21750B88079F","ID-6A022457BAA1","user","ID-D1634693903D","ID-5C4A7CB720B8","ID-6E619D821DBC","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-C16A60EE9030","info","ID-A75216B832F9"
"ID-C1E44DED359C","ID-EDC7638B719E","ID-EDC7638B719E","group","","","","","","","","","","","","","ID-72C513CFCD67","info","ID-CE65FA4A431C"
"ID-4834863CAA3F","ID-718DD4550216","ID-406E640F9C6F","user","ID-F53EBC8AFB63","ID-E02CC85BD312","ID-508FB0580A04","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-15B4FC8DF6BF","info","ID-A906BE89AB60"
"ID-2766609D275C","ID-D5C9F5EAE181","ID-D5C9F5EAE181","group","","","","","","","","","","","","","ID-0E1E710A25D6","info","ID-477F3BE6A591"
"ID-675FF8BE4F20","ID-F14840A45C00","ID-36DBBDB01E04","user","ID-7C346A49F1C0","ID-AE25DF86E436","ID-94CBF2887448","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-2F79418DE1C4","info","ID-F0B4C2B8DBC3"
"ID-8119436AEB7C","ID-A0BAE0C68197","ID-A0BAE0C68197","group","","","","","","","","","","","","","ID-B5CCB3C7417F","info","ID-F7819013BF62"
"ID-1006FFAB3DB9","ID-DA2AA2C3506D","ID-D24CD144770A","user","ID-6F449496BB61","ID-82731071F1FE","ID-3981D33BB5FE","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-A90002195C16","info","ID-66362EAB0A90"
"ID-9945FD24B72F","ID-D0C1355CAE4A","ID-D0C1355CAE4A","group","","","","","","","","","","","","","ID-B64230EC80AD","info","ID-B3790B87D98B"
"ID-57E0074C29D0","ID-5C2C50B88BC8","ID-D06782B47436","user","ID-DA89631B9E85","ID-C384D7B837CB","ID-E8A8082DA2F0","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-323B3303BCDD","info","ID-4F6D8E2AC483"
"ID-020D6A061AFB","ID-96A65F062EBB","ID-96A65F062EBB","group","","","","","","","","","","","","","ID-13D5F34F6B69","info","ID-A6B72AB11EA8"
"ID-FB2D81BF0E3E","ID-CC5B52E66B08","ID-1E7203DF6BA0","user","ID-D8D05B72E83D","ID-D9FBB0AA3D70","ID-7AF61BB31241","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-BABC7F6D7D91","info","ID-E48A97254689"
"ID-8CEE887DEC05","ID-EEF5DECECBC0","ID-EEF5DECECBC0","group","","","","","","","","","","","","","ID-ECC0B5096E19","info","ID-8328975F96F3"
"ID-86918456339C","ID-6B1B6DE95C3E","ID-B7DA58C25AF4","user","ID-B2DCA7BC8529","ID-82345289F3B9","ID-027786C5AEF3","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-C0FB0099B181","info","ID-EA2654BFD5F3"
"ID-127E9E8C9B42","ID-3849A1B13F2C","ID-3849A1B13F2C","group","","","","","","","","","","","","","ID-DFC25FF65CE3","info","ID-C301ED7FDE7B"
"ID-A261D91F8B7B","ID-F0FE4F92D9E6","ID-0EBCB46013F5","user","ID-6F1A468A11C8","ID-A9347BDE10A0","ID-02733603BB65","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-923804EE0B2D","info","ID-9D577CCA174F"
"ID-893C0660C3DA","ID-B8F74D56299D","ID-B8F74D56299D","group","","","","","","","","","","","","","ID-90A0ECBD55D0","info","ID-B0A34A660F13"
"ID-923CA3387560","ID-62BE110FBF5B","ID-33D574786B36","user","ID-2C67C6023B17","ID-77FC27C7F9E5","ID-9BB268156285","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-0951C1FC1BF0","info","ID-ABC6407F070D"
"ID-D6ADE0087BE6","ID-2341A86D5429","ID-2341A86D5429","group","","","","","","","","","","","","","ID-C65B2633E64A","info","ID-CAB5B6EF42E2"
"ID-CC348C6EDEB3","ID-BAF997C464A3","ID-863BC1A8A493","user","ID-64924B8A14C2","ID-7DEFC2C1855D","ID-C9F420569376","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-8546A62F544C","info","ID-F1CF840EA50A"
"ID-A27D2FB42C95","ID-A138EA8AB0CF","ID-A138EA8AB0CF","group","","","","","","","","","","","","","ID-D4A722A9718E","info","ID-3355BA0A8394"
"ID-E4467063A70B","ID-DC48A89F622E","ID-EE6C1BF3F62B","user","ID-63E4D47045EB","ID-55C5FD4FA32C","ID-2172B8109BDE","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-D788C20E6DBD","info","ID-7124A39BEF9A"
"ID-8CDA2C631D9A","ID-255229F268F3","ID-255229F268F3","group","","","","","","","","","","","","","ID-9071DA882B23","info","ID-89E0CB9D8CFC"
"ID-B44A14CFBCE3","ID-DE81B9DB1694","ID-1B8B424EAD68","user","ID-61C3BDBBBD79","ID-70A22877D2EF","ID-94550254B6A5","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-B8ECBF8849AE","info","ID-14F2D211F42E"
"ID-7888F62471F1","ID-5183FBF34EFD","ID-5183FBF34EFD","group","","","","","","","","","","","","","ID-F66EC8E6BBE7","info","ID-AB2BE60090E1"
"ID-5B2B665F3436","ID-BFC1ED0CAF64","ID-EB2D8FE364F0","user","ID-DF37A54B4CAA","ID-4E25CF968C4D","ID-F55FC40F38DB","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-85CB12552079","info","ID-4C3E33E1B076"
"ID-8C38431735A9","ID-EF200C482A73","ID-EF200C482A73","group","","","","","","","","","","","","","ID-532E61F06D3C","info","ID-B56AFEDC51E1"
"ID-604729BFAF28","ID-64C14B3678F2","ID-F06BA4BB7FC5","user","ID-C0B5BA1C6535","ID-E6D22889783A","ID-E423F778D393","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-C89CC805CB6B","info","ID-FA07F4B42658"
"ID-A29704B5E741","ID-D5356D47731E","ID-D5356D47731E","group","","","","","","","","","","","","","ID-3315D24350DD","info","ID-0EBAF07F1AA0"
"ID-7A3B3F014073","ID-C6F881DEB209","ID-848F3DECB894","user","ID-DDCDBA457A11","ID-FBD9C859ED5A","ID-7CB626A198C5","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-4D43E556185C","info","ID-2C762AEFA9D8"
"ID-17465A11E755","ID-DB2350101EC5","ID-DB2350101EC5","group","","","","","","","","","","","","","ID-B94A7A0436B7","info","ID-A95E2E26B740"
"ID-87759BB86B89","ID-4D2CDB3C1D3B","ID-2F11D5570E7E","user","ID-B2C89F77D308","ID-4D41743E4509","ID-650130F1621E","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-24A71010CD0A","info","ID-E0C6240F6875"
"ID-EE30643BC6C0","ID-E639940442A6","ID-E639940442A6","group","","","","","","","","","","","","","ID-A6E7F776FCBC","info","ID-066FA40A344A"
"ID-C41F072CAAE4","ID-F7C92FF198E1","ID-99A545CD208A","user","ID-C453892AD6AF","ID-9730D4064873","ID-972B8D5E59DB","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-61DB867D75E1","info","ID-9786AEC1B5A1"
"ID-A6A58948B8B3","ID-686055EB6A32","ID-686055EB6A32","group","","","","","","","","","","","","","ID-E4FCE3F8F3E7","info","ID-57BF30A60D6C"
"ID-76C15AE2D707","ID-E5E3CBBBBBA8","ID-21A57895ED12","user","ID-DD12A65C3428","ID-21B1C7FCCA67","ID-0E195DDEF444","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-5E708BB04A72","info","ID-3AD4C54626FE"
"ID-FFA00379894D","ID-58EAB01AA410","ID-58EAB01AA410","group","","","","","","","","","","","","","ID-7F5632159E73","info","ID-6C33AAC0D3CC"
"ID-116BB4B5F4C6","ID-3BEDC712479A","ID-0152783A527C","user","ID-A83A7C2D1682","ID-08AF93AC7D45","ID-F70D591CCF94","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-84E6820DF8F0","info","ID-2DED7AD54199"
"ID-CA1CE3DCFCF2","ID-BE7B57439728","ID-BE7B57439728","group","","","","","","","","","","","","","ID-FC51FD27F1F2","info","ID-759C9C0A489C"
"ID-906323F220A6","ID-C1051EA49CBD","ID-9D3BF926E9A5","user","ID-11D521AB6881","ID-0599362A1A64","ID-F9B8DDCC23B5","","","","","","True","ID-8376408B2F58","ID-8376408B2F58","ID-A32BC1CEF46D","ID-4234B6A27BBB","info","ID-793698D6962C"
"ID-45D75B76B367","ID-2A2FA1CE1152","ID-2A2FA1CE1152","group","","","","","","","","","","","","","ID-3FEBD7497523","info","ID-D85C935AED19"
"ID-F75C243F42DD","ID-A403635C2ABF","ID-70CFD11F3FEE","user","ID-2A78E12F7775","ID-ABBDE434E7E3","ID-E587C34B4362","","","","","","True","ID-6CBFBD585371","ID-6CBFBD585371","ID-A32BC1CEF46D","ID-E6FC9A3CF0FE","info","ID-B79A46028F00"
"ID-1E6A89914256","ID-0894FC13A7CA","ID-0894FC13A7CA","group","","","","","","","","","","","","","ID-F081074E7667","info","ID-C6A4C5B82495"
"ID-052116150BD9","ID-274EE70868D7","ID-D283E6C083C3","user","ID-1C587809B971","ID-BBFB3E2FC517","ID-50859670708C","","","","","","True","ID-275AE4FCBEBF","ID-275AE4FCBEBF","ID-A32BC1CEF46D","ID-C8D1B5521D9D","info","ID-C75E34FB0961"
"ID-8D00BEE99F42","ID-DD96F50D1BA2","ID-DD96F50D1BA2","group","","","","","","","","","","","","","ID-6191745209F0","info","ID-6C9E31C31EAB"
